"","dateupdated","cnty_cod","county","totalcases","totalcaserate","hospitalization","totaldeaths","confirmedcases","probablecases","confirmeddeaths","probabledeaths"
"2007",2021-02-02 00:00:00,"7","Tolland","7090","4698","2","143","6655","435","113","30"
"2008",2021-02-02 00:00:00,"8","Windham","8475","7242","27","152","8248","227","121","31"
"2009",2021-02-03 00:00:00,"1","Fairfield","74033","7844","203","1946","68749","5284","1551","395"
"2010",2021-02-03 00:00:00,"2","Hartford","65172","7301","230","2160","62145","3027","1761","399"
"2011",2021-02-03 00:00:00,"3","Litchfield","10201","5632","17","259","9388","813","224","35"
"2012",2021-02-03 00:00:00,"4","Middlesex","9497","5838","22","325","8873","624","248","77"
"2013",2021-02-03 00:00:00,"5","New Haven","65075","7588","278","1815","60442","4633","1562","253"
"2014",2021-02-03 00:00:00,"6","New London","17459","6544","64","374","16960","499","284","90"
"2015",2021-02-03 00:00:00,"7","Tolland","7122","4719","4","144","6688","434","115","29"
"2016",2021-02-03 00:00:00,"8","Windham","8529","7288","19","154","8299","230","122","32"
"2017",2021-02-04 00:00:00,"1","Fairfield","74404","7883","214","1947","69098","5306","1555","392"
"2018",2021-02-04 00:00:00,"2","Hartford","65496","7337","234","2178","62436","3060","1772","406"
"2019",2021-02-04 00:00:00,"3","Litchfield","10256","5663","16","259","9431","825","224","35"
"2020",2021-02-04 00:00:00,"4","Middlesex","9549","5870","19","325","8922","627","248","77"
"2021",2021-02-04 00:00:00,"5","New Haven","65488","7636","262","1820","60824","4664","1568","252"
"2022",2021-02-04 00:00:00,"6","New London","17587","6592","62","376","17080","507","285","91"
"2023",2021-02-04 00:00:00,"7","Tolland","7163","4746","3","146","6724","439","116","30"
"2024",2021-02-04 00:00:00,"8","Windham","8571","7324","17","155","8334","237","122","33"
"2025",2021-02-07 00:00:00,"1","Fairfield","75471","7996","224","1965","70100","5371","1570","395"
"2026",2021-02-07 00:00:00,"2","Hartford","66561","7456","225","2199","63437","3124","1792","407"
"2027",2021-02-07 00:00:00,"3","Litchfield","10443","5766","14","263","9595","848","228","35"
"2028",2021-02-07 00:00:00,"4","Middlesex","9720","5975","19","326","9080","640","249","77"
"2029",2021-02-07 00:00:00,"5","New Haven","66619","7768","271","1835","61868","4751","1588","247"
"2030",2021-02-07 00:00:00,"6","New London","17948","6728","46","379","17422","526","286","93"
"2031",2021-02-07 00:00:00,"7","Tolland","7336","4861","4","147","6889","447","117","30"
"2032",2021-02-07 00:00:00,"8","Windham","8756","7482","12","160","8530","226","131","29"
"2033",2021-02-08 00:00:00,"1","Fairfield","75752","8026","229","1966","70359","5393","1571","395"
"2034",2021-02-08 00:00:00,"2","Hartford","66761","7479","227","2205","63616","3145","1797","408"
"2035",2021-02-08 00:00:00,"3","Litchfield","10468","5780","15","264","9622","846","229","35"
"2036",2021-02-08 00:00:00,"4","Middlesex","9762","6001","20","327","9119","643","250","77"
"2037",2021-02-08 00:00:00,"5","New Haven","66828","7792","272","1839","62065","4763","1591","248"
"2038",2021-02-08 00:00:00,"6","New London","18007","6750","47","381","17479","528","288","93"
"2039",2021-02-08 00:00:00,"7","Tolland","7353","4872","3","148","6903","450","118","30"
"2040",2021-02-08 00:00:00,"8","Windham","8783","7505","13","160","8554","229","130","30"
"2041",2021-02-09 00:00:00,"1","Fairfield","76010","8053","221","1975","70587","5423","1579","396"
"2042",2021-02-09 00:00:00,"2","Hartford","66945","7499","198","2208","63777","3168","1799","409"
"2043",2021-02-09 00:00:00,"3","Litchfield","10529","5814","16","264","9667","862","229","35"
"2044",2021-02-09 00:00:00,"4","Middlesex","9785","6015","16","330","9134","651","251","79"
"2045",2021-02-09 00:00:00,"5","New Haven","67075","7821","258","1848","62272","4803","1598","250"
"2046",2021-02-09 00:00:00,"6","New London","18070","6773","45","383","17540","530","289","94"
"2047",2021-02-09 00:00:00,"7","Tolland","7386","4894","3","148","6929","457","118","30"
"2048",2021-02-09 00:00:00,"8","Windham","8796","7516","13","162","8565","231","131","31"
"2049",2021-02-10 00:00:00,"1","Fairfield","76266","8081","207","1982","70819","5447","1586","396"
"2050",2021-02-10 00:00:00,"2","Hartford","67142","7521","191","2214","63956","3186","1804","410"
"2051",2021-02-10 00:00:00,"3","Litchfield","10569","5836","14","265","9700","869","230","35"
"2052",2021-02-10 00:00:00,"4","Middlesex","9837","6047","13","330","9180","657","251","79"
"2053",2021-02-10 00:00:00,"5","New Haven","67380","7857","252","1852","62537","4843","1602","250"
"2054",2021-02-10 00:00:00,"6","New London","18152","6804","40","391","17603","549","296","95"
"2055",2021-02-10 00:00:00,"7","Tolland","7421","4917","2","150","6962","459","120","30"
"2056",2021-02-10 00:00:00,"8","Windham","8834","7549","12","162","8601","233","131","31"
"2057",2021-02-11 00:00:00,"1","Fairfield","76511","8106","194","1986","71048","5463","1590","396"
"2058",2021-02-11 00:00:00,"2","Hartford","67328","7542","188","2223","64131","3197","1811","412"
"2059",2021-02-11 00:00:00,"3","Litchfield","10604","5855","14","267","9732","872","232","35"
"2060",2021-02-11 00:00:00,"4","Middlesex","9868","6066","11","332","9207","661","253","79"
"2061",2021-02-11 00:00:00,"5","New Haven","67586","7881","217","1859","62730","4856","1609","250"
"2062",2021-02-11 00:00:00,"6","New London","18226","6832","39","391","17674","552","296","95"
"2063",2021-02-11 00:00:00,"7","Tolland","7445","4933","2","151","6984","461","121","30"
"2064",2021-02-11 00:00:00,"8","Windham","8865","7575","9","164","8631","234","132","32"
"2065",2021-02-14 00:00:00,"1","Fairfield","77266","8186","168","1998","71779","5487","1600","398"
"2066",2021-02-14 00:00:00,"2","Hartford","67994","7617","166","2236","64751","3243","1823","413"
"2067",2021-02-14 00:00:00,"3","Litchfield","10710","5914","8","269","9837","873","234","35"
"2068",2021-02-14 00:00:00,"4","Middlesex","9998","6146","14","334","9335","663","254","80"
"2069",2021-02-14 00:00:00,"5","New Haven","68437","7980","211","1874","63518","4919","1624","250"
"2070",2021-02-14 00:00:00,"6","New London","18447","6915","40","399","17883","564","304","95"
"2071",2021-02-14 00:00:00,"7","Tolland","7527","4987","2","156","7060","467","125","31"
"2072",2021-02-14 00:00:00,"8","Windham","8944","7643","9","172","8701","243","136","36"
"2073",2021-02-15 00:00:00,"1","Fairfield","77457","8207","167","2000","71955","5502","1601","399"
"2074",2021-02-15 00:00:00,"2","Hartford","68055","7624","156","2236","64809","3246","1823","413"
"2075",2021-02-15 00:00:00,"3","Litchfield","10743","5932","9","269","9866","877","234","35"
"2076",2021-02-15 00:00:00,"4","Middlesex","10034","6168","12","335","9368","666","255","80"
"2077",2021-02-15 00:00:00,"5","New Haven","68593","7998","207","1873","63663","4930","1623","250"
"2078",2021-02-15 00:00:00,"6","New London","18500","6934","44","399","17933","567","304","95"
"2079",2021-02-15 00:00:00,"7","Tolland","7555","5006","2","156","7087","468","125","31"
"2080",2021-02-15 00:00:00,"8","Windham","8963","7659","9","172","8718","245","136","36"
"2081",2021-02-16 00:00:00,"1","Fairfield","77597","8222","175","2010","72044","5553","1610","400"
"2082",2021-02-16 00:00:00,"2","Hartford","68159","7635","154","2240","64881","3278","1826","414"
"2083",2021-02-16 00:00:00,"3","Litchfield","10765","5944","9","270","9875","890","235","35"
"2084",2021-02-16 00:00:00,"4","Middlesex","10044","6174","13","335","9375","669","255","80"
"2085",2021-02-16 00:00:00,"5","New Haven","68795","8022","190","1880","63777","5018","1629","251"
"2086",2021-02-16 00:00:00,"6","New London","18529","6945","37","401","17953","576","305","96"
"2087",2021-02-16 00:00:00,"7","Tolland","7565","5013","3","157","7091","474","126","31"
"2088",2021-02-16 00:00:00,"8","Windham","8974","7668","3","174","8726","248","138","36"
"2089",2021-02-17 00:00:00,"1","Fairfield","77794","8242","166","2016","72216","5578","1615","401"
"2090",2021-02-17 00:00:00,"2","Hartford","68277","7648","159","2246","64979","3298","1832","414"
"2091",2021-02-17 00:00:00,"3","Litchfield","10790","5958","7","270","9894","896","235","35"
"2092",2021-02-17 00:00:00,"4","Middlesex","10047","6176","11","336","9379","668","255","81"
"2093",2021-02-17 00:00:00,"5","New Haven","68953","8040","189","1885","63906","5047","1633","252"
"2094",2021-02-17 00:00:00,"6","New London","18547","6952","29","402","17969","578","306","96"
"2095",2021-02-17 00:00:00,"7","Tolland","7584","5025","2","158","7105","479","126","32"
"2096",2021-02-17 00:00:00,"8","Windham","8976","7670","5","174","8727","249","138","36"
"2097",2021-02-18 00:00:00,"1","Fairfield","78181","8283","154","2027","72594","5587","1624","403"
"2098",2021-02-18 00:00:00,"2","Hartford","68527","7676","147","2251","65222","3305","1837","414"
"2099",2021-02-18 00:00:00,"3","Litchfield","10835","5983","7","270","9935","900","235","35"
"2100",2021-02-18 00:00:00,"4","Middlesex","10113","6216","14","337","9442","671","255","82"
"2101",2021-02-18 00:00:00,"5","New Haven","69233","8073","180","1891","64172","5061","1638","253"
"2102",2021-02-18 00:00:00,"6","New London","18635","6985","24","403","18057","578","306","97"
"2103",2021-02-18 00:00:00,"7","Tolland","7612","5044","3","159","7132","480","127","32"
"2104",2021-02-18 00:00:00,"8","Windham","9028","7714","6","176","8778","250","139","37"
"2105",2021-02-21 00:00:00,"1","Fairfield","78803","8349","150","2034","73219","5584","1630","404"
"2106",2021-02-21 00:00:00,"2","Hartford","69078","7738","129","2258","65728","3350","1843","415"
"2107",2021-02-21 00:00:00,"3","Litchfield","10917","6028","6","272","10013","904","237","35"
"2108",2021-02-21 00:00:00,"4","Middlesex","10212","6277","15","340","9534","678","258","82"
"2109",2021-02-21 00:00:00,"5","New Haven","69832","8143","172","1905","64751","5081","1651","254"
"2110",2021-02-21 00:00:00,"6","New London","18791","7044","23","405","18209","582","308","97"
"2111",2021-02-21 00:00:00,"7","Tolland","7673","5084","2","161","7189","484","129","32"
"2112",2021-02-21 00:00:00,"8","Windham","9081","7760","3","178","8832","249","141","37"
"2113",2021-02-22 00:00:00,"1","Fairfield","79237","8395","149","2037","73415","5822","1633","404"
"2114",2021-02-22 00:00:00,"2","Hartford","69407","7775","130","2261","65833","3574","1846","415"
"2115",2021-02-22 00:00:00,"3","Litchfield","10975","6060","6","272","10041","934","237","35"
"2116",2021-02-22 00:00:00,"4","Middlesex","10259","6306","17","341","9564","695","259","82"
"2117",2021-02-22 00:00:00,"5","New Haven","70150","8180","174","1908","64893","5257","1653","255"
"2118",2021-02-22 00:00:00,"6","New London","18914","7090","29","405","18246","668","308","97"
"2119",2021-02-22 00:00:00,"7","Tolland","7705","5105","2","161","7197","508","129","32"
"2120",2021-02-22 00:00:00,"8","Windham","9095","7772","4","178","8838","257","141","37"
"2121",2021-02-23 00:00:00,"1","Fairfield","79710","8445","155","2039","73608","6102","1635","404"
"2122",2021-02-23 00:00:00,"2","Hartford","69674","7805","118","2268","65994","3680","1852","416"
"2123",2021-02-23 00:00:00,"3","Litchfield","11055","6104","8","274","10071","984","239","35"
"2124",2021-02-23 00:00:00,"4","Middlesex","10293","6327","13","342","9591","702","260","82"
"2125",2021-02-23 00:00:00,"5","New Haven","70592","8231","166","1914","65137","5455","1658","256"
"2126",2021-02-23 00:00:00,"6","New London","19032","7134","29","406","18294","738","309","97"
"2127",2021-02-23 00:00:00,"7","Tolland","7749","5134","2","164","7231","518","131","33"
"2128",2021-02-23 00:00:00,"8","Windham","9118","7791","4","179","8852","266","141","38"
"2129",2021-02-24 00:00:00,"1","Fairfield","80011","8477","147","2044","73857","6154","1639","405"
"2130",2021-02-24 00:00:00,"2","Hartford","69857","7825","113","2277","66159","3698","1861","416"
"2131",2021-02-24 00:00:00,"3","Litchfield","11082","6119","8","275","10091","991","240","35"
"2132",2021-02-24 00:00:00,"4","Middlesex","10336","6353","13","342","9629","707","260","82"
"2133",2021-02-24 00:00:00,"5","New Haven","70893","8266","170","1917","65373","5520","1661","256"
"2134",2021-02-24 00:00:00,"6","New London","19096","7158","31","407","18356","740","310","97"
"2135",2021-02-24 00:00:00,"7","Tolland","7770","5148","2","164","7253","517","131","33"
"2136",2021-02-24 00:00:00,"8","Windham","9144","7814","1","179","8877","267","141","38"
"2137",2021-02-25 00:00:00,"1","Fairfield","80243","8502","140","2051","74050","6193","1642","409"
"2138",2021-02-25 00:00:00,"2","Hartford","69982","7839","109","2274","66252","3730","1861","413"
"2139",2021-02-25 00:00:00,"3","Litchfield","11103","6130","7","278","10106","997","242","36"
"2140",2021-02-25 00:00:00,"4","Middlesex","10386","6384","12","341","9667","719","259","82"
"2141",2021-02-25 00:00:00,"5","New Haven","71194","8301","149","1919","65609","5585","1663","256"
"2142",2021-02-25 00:00:00,"6","New London","19123","7168","31","407","18382","741","310","97"
"2143",2021-02-25 00:00:00,"7","Tolland","7787","5160","1","163","7266","521","130","33"
"2144",2021-02-25 00:00:00,"8","Windham","9155","7823","2","179","8888","267","141","38"
"2145",2021-02-28 00:00:00,"1","Fairfield","81025","8585","126","2056","74767","6258","1647","409"
"2146",2021-02-28 00:00:00,"2","Hartford","70543","7902","99","2284","66736","3807","1869","415"
"2147",2021-02-28 00:00:00,"3","Litchfield","11204","6186","7","279","10195","1009","242","37"
"2148",2021-02-28 00:00:00,"4","Middlesex","10494","6451","17","341","9755","739","259","82"
"2149",2021-02-28 00:00:00,"5","New Haven","71998","8395","133","1925","66312","5686","1669","256"
"2150",2021-02-28 00:00:00,"6","New London","19308","7237","29","411","18558","750","314","97"
"2151",2021-02-28 00:00:00,"7","Tolland","7861","5209","2","165","7338","523","132","33"
"2152",2021-02-28 00:00:00,"8","Windham","9220","7879","4","180","8954","266","142","38"
"2153",2021-03-01 00:00:00,"1","Fairfield","81181","8601","125","2057","74904","6277","1648","409"
"2154",2021-03-01 00:00:00,"2","Hartford","70637","7913","103","2286","66827","3810","1871","415"
"2155",2021-03-01 00:00:00,"3","Litchfield","11223","6197","6","280","10210","1013","243","37"
"2156",2021-03-01 00:00:00,"4","Middlesex","10508","6459","15","342","9767","741","260","82"
"2157",2021-03-01 00:00:00,"5","New Haven","72163","8414","135","1926","66443","5720","1670","256"
"2158",2021-03-01 00:00:00,"6","New London","19329","7245","24","411","18578","751","314","97"
"2159",2021-03-01 00:00:00,"7","Tolland","7879","5221","2","166","7351","528","133","33"
"2160",2021-03-01 00:00:00,"8","Windham","9234","7890","3","180","8963","271","142","38"
"2161",2021-03-02 00:00:00,"1","Fairfield","81312","8615","134","2063","74996","6316","1653","410"
"2162",2021-03-02 00:00:00,"2","Hartford","70703","7920","105","2293","66862","3841","1878","415"
"2163",2021-03-02 00:00:00,"3","Litchfield","11242","6207","4","281","10220","1022","244","37"
"2164",2021-03-02 00:00:00,"4","Middlesex","10513","6462","16","342","9767","746","260","82"
"2165",2021-03-02 00:00:00,"5","New Haven","72368","8438","159","1930","66588","5780","1674","256"
"2166",2021-03-02 00:00:00,"6","New London","19350","7253","27","411","18595","755","314","97"
"2167",2021-03-02 00:00:00,"7","Tolland","7912","5242","1","167","7364","548","134","33"
"2168",2021-03-02 00:00:00,"8","Windham","9244","7899","5","181","8970","274","143","38"
"2169",2021-03-03 00:00:00,"1","Fairfield","81558","8641","129","2070","75238","6320","1660","410"
"2170",2021-03-03 00:00:00,"2","Hartford","70878","7940","102","2296","67014","3864","1880","416"
"2171",2021-03-03 00:00:00,"3","Litchfield","11271","6223","6","281","10243","1028","244","37"
"2172",2021-03-03 00:00:00,"4","Middlesex","10543","6481","11","342","9793","750","260","82"
"2173",2021-03-03 00:00:00,"5","New Haven","72658","8472","153","1933","66831","5827","1677","256"
"2174",2021-03-03 00:00:00,"6","New London","19395","7270","25","411","18642","753","314","97"
"2175",2021-03-03 00:00:00,"7","Tolland","7940","5261","2","169","7391","549","136","33"
"2176",2021-03-03 00:00:00,"8","Windham","9278","7928","5","181","9003","275","143","38"
"2177",2021-03-04 00:00:00,"1","Fairfield","81783","8665","118","2074","75434","6349","1663","411"
"2178",2021-03-04 00:00:00,"2","Hartford","71020","7956","102","2299","67137","3883","1881","418"
"2179",2021-03-04 00:00:00,"3","Litchfield","11293","6235","6","281","10261","1032","244","37"
"2180",2021-03-04 00:00:00,"4","Middlesex","10594","6512","11","342","9838","756","260","82"
"2181",2021-03-04 00:00:00,"5","New Haven","72947","8506","165","1933","67072","5875","1677","256"
"2182",2021-03-04 00:00:00,"6","New London","19445","7289","20","413","18689","756","316","97"
"2183",2021-03-04 00:00:00,"7","Tolland","7972","5282","1","170","7420","552","136","34"
"2184",2021-03-04 00:00:00,"8","Windham","9294","7942","5","182","9017","277","144","38"
"2185",2021-03-07 00:00:00,"1","Fairfield","82350","8725","95","2079","75963","6387","1668","411"
"2186",2021-03-07 00:00:00,"2","Hartford","71388","7997","87","2304","67476","3912","1887","417"
"2187",2021-03-07 00:00:00,"3","Litchfield","11399","6294","4","281","10357","1042","244","37"
"2188",2021-03-07 00:00:00,"4","Middlesex","10673","6561","9","344","9912","761","261","83"
"2189",2021-03-07 00:00:00,"5","New Haven","73618","8584","172","1937","67697","5921","1681","256"
"2190",2021-03-07 00:00:00,"6","New London","19568","7335","13","416","18809","759","318","98"
"2191",2021-03-07 00:00:00,"7","Tolland","8038","5326","2","172","7479","559","138","34"
"2192",2021-03-07 00:00:00,"8","Windham","9370","8007","6","182","9093","277","144","38"
"2193",2021-03-08 00:00:00,"1","Fairfield","82621","8754","96","2081","76180","6441","1670","411"
"2194",2021-03-08 00:00:00,"2","Hartford","71515","8011","88","2308","67584","3931","1891","417"
"2195",2021-03-08 00:00:00,"3","Litchfield","11438","6315","4","282","10383","1055","244","38"
"2196",2021-03-08 00:00:00,"4","Middlesex","10705","6580","9","345","9935","770","262","83"
"2197",2021-03-08 00:00:00,"5","New Haven","73834","8609","182","1943","67845","5989","1687","256"
"2198",2021-03-08 00:00:00,"6","New London","19606","7349","13","416","18844","762","318","98"
"2199",2021-03-08 00:00:00,"7","Tolland","8053","5336","2","172","7492","561","138","34"
"2200",2021-03-08 00:00:00,"8","Windham","9379","8014","7","182","9099","280","144","38"
"2201",2021-03-09 00:00:00,"1","Fairfield","82772","8770","115","2085","76283","6489","1673","412"
"2202",2021-03-09 00:00:00,"2","Hartford","71581","8019","85","2312","67632","3949","1895","417"
"2203",2021-03-09 00:00:00,"3","Litchfield","11469","6333","4","282","10403","1066","244","38"
"2204",2021-03-09 00:00:00,"4","Middlesex","10726","6593","8","346","9948","778","263","83"
"2205",2021-03-09 00:00:00,"5","New Haven","74020","8631","161","1946","67962","6058","1689","257"
"2206",2021-03-09 00:00:00,"6","New London","19624","7356","10","417","18856","768","319","98"
"2207",2021-03-09 00:00:00,"7","Tolland","8078","5352","2","172","7509","569","138","34"
"2208",2021-03-09 00:00:00,"8","Windham","9392","8025","5","182","9110","282","144","38"
"2209",2021-03-10 00:00:00,"1","Fairfield","82981","8792","107","2085","76472","6509","1673","412"
"2210",2021-03-10 00:00:00,"2","Hartford","71722","8034","80","2314","67770","3952","1897","417"
"2211",2021-03-10 00:00:00,"3","Litchfield","11507","6354","5","284","10436","1071","246","38"
"2212",2021-03-10 00:00:00,"4","Middlesex","10744","6604","10","346","9968","776","263","83"
"2213",2021-03-10 00:00:00,"5","New Haven","74277","8661","161","1951","68194","6083","1694","257"
"2214",2021-03-10 00:00:00,"6","New London","19649","7365","11","417","18880","769","319","98"
"2215",2021-03-10 00:00:00,"7","Tolland","8098","5366","2","172","7526","572","138","34"
"2216",2021-03-10 00:00:00,"8","Windham","9411","8042","7","182","9129","282","144","38"
"2217",2021-03-11 00:00:00,"1","Fairfield","83303","8826","105","2085","76786","6517","1673","412"
"2218",2021-03-11 00:00:00,"2","Hartford","71925","8057","77","2315","67959","3966","1898","417"
"2219",2021-03-11 00:00:00,"3","Litchfield","11575","6391","3","284","10502","1073","246","38"
"2220",2021-03-11 00:00:00,"4","Middlesex","10805","6642","8","346","10024","781","263","83"
"2221",2021-03-11 00:00:00,"5","New Haven","74678","8708","167","1954","68570","6108","1697","257"
"2222",2021-03-11 00:00:00,"6","New London","19731","7396","11","417","18962","769","319","98"
"2223",2021-03-11 00:00:00,"7","Tolland","8122","5382","2","172","7544","578","138","34"
"2224",2021-03-11 00:00:00,"8","Windham","9432","8060","8","182","9146","286","144","38"
"2225",2021-03-14 00:00:00,"1","Fairfield","84130","8914","117","2089","77561","6569","1675","414"
"2226",2021-03-14 00:00:00,"2","Hartford","72446","8115","80","2322","68415","4031","1905","417"
"2227",2021-03-14 00:00:00,"3","Litchfield","11704","6462","4","284","10612","1092","247","37"
"2228",2021-03-14 00:00:00,"4","Middlesex","10926","6716","14","346","10134","792","263","83"
"2229",2021-03-14 00:00:00,"5","New Haven","75354","8786","172","1966","69124","6230","1707","259"
"2230",2021-03-14 00:00:00,"6","New London","19850","7440","15","417","19074","776","319","98"
"2231",2021-03-14 00:00:00,"7","Tolland","8185","5423","1","172","7596","589","138","34"
"2232",2021-03-14 00:00:00,"8","Windham","9484","8104","4","182","9193","291","144","38"
"2233",2021-03-15 00:00:00,"1","Fairfield","84401","8942","110","2093","77750","6651","1678","415"
"2234",2021-03-15 00:00:00,"2","Hartford","72564","8129","82","2324","68505","4059","1906","418"
"2235",2021-03-15 00:00:00,"3","Litchfield","11752","6489","2","284","10644","1108","247","37"
"2236",2021-03-15 00:00:00,"4","Middlesex","10976","6747","16","347","10164","812","264","83"
"2237",2021-03-15 00:00:00,"5","New Haven","75647","8821","172","1969","69313","6334","1710","259"
"2238",2021-03-15 00:00:00,"6","New London","19872","7449","17","417","19092","780","319","98"
"2239",2021-03-15 00:00:00,"7","Tolland","8210","5440","0","173","7612","598","139","34"
"2240",2021-03-15 00:00:00,"8","Windham","9500","8118","4","182","9209","291","144","38"
"2241",2021-03-16 00:00:00,"1","Fairfield","84510","8954","107","2097","77846","6664","1682","415"
"2242",2021-03-16 00:00:00,"2","Hartford","72636","8137","95","2327","68573","4063","1908","419"
"2243",2021-03-16 00:00:00,"3","Litchfield","11782","6505","2","284","10666","1116","247","37"
"2244",2021-03-16 00:00:00,"4","Middlesex","10979","6749","18","347","10168","811","264","83"
"2245",2021-03-16 00:00:00,"5","New Haven","75759","8834","162","1970","69414","6345","1710","260"
"2246",2021-03-16 00:00:00,"6","New London","19888","7455","14","417","19104","784","319","98"
"2247",2021-03-16 00:00:00,"7","Tolland","8227","5451","0","174","7622","605","140","34"
"2248",2021-03-16 00:00:00,"8","Windham","9512","8128","4","182","9221","291","144","38"
"2249",2021-03-17 00:00:00,"1","Fairfield","84837","8989","106","2098","78150","6687","1685","413"
"2250",2021-03-17 00:00:00,"2","Hartford","72873","8163","88","2329","68789","4084","1911","418"
"2251",2021-03-17 00:00:00,"3","Litchfield","11858","6547","6","284","10735","1123","247","37"
"2252",2021-03-17 00:00:00,"4","Middlesex","11020","6774","14","348","10208","812","265","83"
"2253",2021-03-17 00:00:00,"5","New Haven","76092","8872","154","1976","69697","6395","1715","261"
"2254",2021-03-17 00:00:00,"6","New London","19956","7480","15","418","19170","786","320","98"
"2255",2021-03-17 00:00:00,"7","Tolland","8256","5470","0","176","7641","615","141","35"
"2256",2021-03-17 00:00:00,"8","Windham","9551","8161","1","184","9258","293","146","38"
"2257",2021-03-18 00:00:00,"1","Fairfield","85225","9030","115","2097","78489","6736","1685","412"
"2258",2021-03-18 00:00:00,"2","Hartford","73092","8188","83","2333","68988","4104","1914","419"
"2259",2021-03-18 00:00:00,"3","Litchfield","11942","6594","6","284","10798","1144","247","37"
"2260",2021-03-18 00:00:00,"4","Middlesex","11056","6796","14","349","10239","817","266","83"
"2261",2021-03-18 00:00:00,"5","New Haven","76466","8916","165","1980","69969","6497","1717","263"
"2262",2021-03-18 00:00:00,"6","New London","20012","7501","18","418","19220","792","320","98"
"2263",2021-03-18 00:00:00,"7","Tolland","8276","5484","0","178","7656","620","142","36"
"2264",2021-03-18 00:00:00,"8","Windham","9579","8185","1","184","9285","294","146","38"
"2265",2021-03-21 00:00:00,"1","Fairfield","86134","9126","99","2098","79312","6822","1685","413"
"2266",2021-03-21 00:00:00,"2","Hartford","73683","8254","80","2338","69531","4152","1917","421"
"2267",2021-03-21 00:00:00,"3","Litchfield","12145","6706","6","283","10964","1181","247","36"
"2268",2021-03-21 00:00:00,"4","Middlesex","11173","6868","17","348","10337","836","265","83"
"2269",2021-03-21 00:00:00,"5","New Haven","77335","9017","168","1983","70724","6611","1721","262"
"2270",2021-03-21 00:00:00,"6","New London","20159","7556","16","419","19356","803","322","97"
"2271",2021-03-21 00:00:00,"7","Tolland","8332","5521","1","177","7706","626","141","36"
"2272",2021-03-21 00:00:00,"8","Windham","9656","8251","2","185","9356","300","147","38"
"2273",2021-03-22 00:00:00,"1","Fairfield","86392","9153","104","2098","79546","6846","1685","413"
"2274",2021-03-22 00:00:00,"2","Hartford","73835","8271","82","2339","69665","4170","1918","421"
"2275",2021-03-22 00:00:00,"3","Litchfield","12195","6733","8","282","11004","1191","247","35"
"2276",2021-03-22 00:00:00,"4","Middlesex","11216","6894","17","349","10374","842","266","83"
"2277",2021-03-22 00:00:00,"5","New Haven","77638","9053","176","1986","70968","6670","1723","263"
"2278",2021-03-22 00:00:00,"6","New London","20189","7568","13","419","19384","805","322","97"
"2279",2021-03-22 00:00:00,"7","Tolland","8356","5537","1","177","7724","632","141","36"
"2280",2021-03-22 00:00:00,"8","Windham","9692","8282","2","185","9364","328","145","40"
"2281",2021-03-23 00:00:00,"1","Fairfield","86878","9205","108","2101","79766","7112","1688","413"
"2282",2021-03-23 00:00:00,"2","Hartford","74073","8298","77","2340","69758","4315","1917","423"
"2283",2021-03-23 00:00:00,"3","Litchfield","12286","6784","10","282","11043","1243","247","35"
"2284",2021-03-23 00:00:00,"4","Middlesex","11248","6914","14","350","10391","857","267","83"
"2285",2021-03-23 00:00:00,"5","New Haven","78094","9106","186","1988","71172","6922","1721","267"
"2286",2021-03-23 00:00:00,"6","New London","20294","7607","14","419","19400","894","322","97"
"2287",2021-03-23 00:00:00,"7","Tolland","8384","5555","1","177","7743","641","141","36"
"2288",2021-03-23 00:00:00,"8","Windham","9711","8298","2","185","9374","337","145","40"
"2289",2021-03-24 00:00:00,"1","Fairfield","87366","9257","115","2104","80212","7154","1690","414"
"2290",2021-03-24 00:00:00,"2","Hartford","74346","8328","84","2340","70016","4330","1917","423"
"2291",2021-03-24 00:00:00,"3","Litchfield","12388","6840","10","282","11138","1250","247","35"
"2292",2021-03-24 00:00:00,"4","Middlesex","11299","6945","13","350","10442","857","267","83"
"2293",2021-03-24 00:00:00,"5","New Haven","78536","9157","195","1992","71578","6958","1724","268"
"2294",2021-03-24 00:00:00,"6","New London","20348","7627","14","420","19455","893","323","97"
"2295",2021-03-24 00:00:00,"7","Tolland","8416","5576","1","177","7775","641","141","36"
"2296",2021-03-24 00:00:00,"8","Windham","9754","8335","2","186","9414","340","146","40"
"2297",2021-03-25 00:00:00,"1","Fairfield","87890","9312","120","2106","80674","7216","1691","415"
"2298",2021-03-25 00:00:00,"2","Hartford","74654","8363","89","2341","70267","4387","1919","422"
"2299",2021-03-25 00:00:00,"3","Litchfield","12518","6912","11","282","11240","1278","247","35"
"2300",2021-03-25 00:00:00,"4","Middlesex","11364","6985","10","350","10485","879","267","83"
"2301",2021-03-25 00:00:00,"5","New Haven","79060","9219","209","1992","71992","7068","1724","268"
"2302",2021-03-25 00:00:00,"6","New London","20412","7651","14","420","19506","906","322","98"
"2303",2021-03-25 00:00:00,"7","Tolland","8457","5604","1","176","7805","652","140","36"
"2304",2021-03-25 00:00:00,"8","Windham","9782","8359","2","187","9440","342","146","41"
"2305",2021-03-28 00:00:00,"1","Fairfield","88876","9417","134","2108","81556","7320","1695","413"
"2306",2021-03-28 00:00:00,"2","Hartford","75294","8434","108","2345","70852","4442","1922","423"
"2307",2021-03-28 00:00:00,"3","Litchfield","12713","7019","14","283","11397","1316","247","36"
